,place_name,bedroom,area,kecamatan,city,final_price,date,final_mortage_monthly
1799,"Kondo Taman Anggrek,146m,KT3+1,lantai rendah,best view Apartemen Taman Anggrek 2 Kamar Tidur Bagus Semi Furnished",2.0,146.0,Taman Anggrek,Jakarta Barat,2450000000.0,01/06/2023,17000000.0
1815,Apartemen Oakwood Residence Mega Kuningan Jakarta Selatan ,2.0,146.0,Mega Kuningan,Jakarta Selatan,6500000000.0,29/05/2023,46000000.0
1832,Di Jual Apartemen Citypark 2bed Furnished ,2.0,36.0,Cengkareng,Jakarta Barat,200000000.0,05/06/2023,1000000.0
1850,cepat apartemen Aspen peak Residence Fully Furnished,4.0,102.0,Fatmawati,Jakarta Selatan,2100000000.0,31/05/2023,15000000.0
1869,Apartemen Gold Coast Termurah New Furnished Sea View,1.0,52.0,Pantai Indah Kapuk,Jakarta Utara,1850000000.0,20/02/2023,13000000.0
1889,"Kondo combined di TA, 176m2, reno,semi furnish,harga special Apartemen Taman Anggrek 3 Kamar Tidur Bagus Unfurnished",3.0,176.0,Taman Anggrek,Jakarta Barat,3000000000.0,01/06/2023,21000000.0
1890,"Dijual CEPAT Apartemen Kensington, Full Furnished",1.0,31.0,Kelapa Gading,Jakarta Utara,1000000000.0,24/05/2023,7000000.0
1892,"unit Wang Residence,293m2,KT4+1,FF- &#34;A Little Piece of Heaven&#34; Apartemen Wang Residence 4 Kamar Tidur Bagus Furnished",4.0,293.0,Kedoya Utara,Jakarta Barat,11000000000.0,15/05/2023,78000000.0
1895,Apartemen Casablanca east residence tower ab 2br lantai 12 Jakarta Timur,2.0,50.0,Pondok Bambu,Jakarta Timur,550000000.0,09/05/2023,3000000.0
1899,Sherwood Pool View Furnished,2.0,91.0,Kelapa Gading,Jakarta Utara,1900000000.0,15/05/2023,13000000.0
1904,"Kondo TA 88m,KT2+1, hommy and terawat Apartemen 2 Kamar Tidur Taman Anggrek Bagus Furnished",2.0,88.0,Taman Anggrek,Jakarta Barat,1450000000.0,15/05/2023,10000000.0
1910,DIJUAL CEPAT APARTEMEN ROYALE SPRINGHILL KEMAYORAN 3 BEDROOM ,3.0,196.0,Kemayoran,Jakarta Pusat,3300000000.0,30/05/2023,23000000.0
1917,HOT DEAL APARTEMENT ROYALE SPRINGHILL KEMAYORAN 2 BEDROOM,3.0,192.0,Kemayoran,Jakarta Pusat,2500000000.0,20/05/2023,17000000.0
1925,"Dharmawangsa Residence, Tower 1, Best Price",3.0,380.0,Kebayoran Baru,Jakarta Selatan,16000000000.0,30/05/2023,114000000.0
1934,Foto Asli Turun Harga Gold Coast Full Furnished 2 Kamar,2.0,58.0,Pantai Indah Kapuk,Jakarta Utara,2300000000.0,23/05/2023,16000000.0
1944,"Kondo TA very best view termurah, 88m,KT2+1, very best view Apartemen Taman Anggrek 2 Kamar Tidur Bagus Furnished",2.0,88.0,Taman Anggrek,Jakarta Barat,1450000000.0,01/06/2023,10000000.0
1955,Murah Apartemen Senayan Residence 3BR View Golf & City,3.0,165.0,Senayan,Jakarta Pusat,6000000000.0,25/05/2023,42000000.0
1967,Apartemen Furnished 4 Br Permata Hijau Jakarta Selatan,4.0,402.0,Permata Hijau,Jakarta Selatan,22500000000.0,09/05/2023,161000000.0
1980,APARTEMEN LANGHAM RESIDENCES SCBD,4.0,356.0,Sudirman,Jakarta Selatan,32000000000.0,08/05/2023,229000000.0
1994,APARTEMEN MENTENG EKSEKUTIF 3 KAMAR TIDUR,3.0,167.0,Menteng,Jakarta Pusat,4000000000.0,08/05/2023,28000000.0
2009,HARUS TERJUAL ! Apartemen Residence 8 Senopati,2.0,170.0,Senopati,Jakarta Selatan,6500000000.0,09/05/2023,46000000.0
2025,HOT DEAL APARTEMEN MANSION JASMINE KEMAYORAN 2 BEDROOM,2.0,70.0,Kemayoran,Jakarta Pusat,1050000000.0,09/05/2023,7000000.0
2042,APARTEMEN TIFOLIA PULOMAS JAKARTA TIMUR,1.0,21.0,Pulomas,Jakarta Timur,380000000.0,17/12/2022,2000000.0
2060,"Apart 2bed combined -TA Apart.=176m2,nego smp deal.",4.0,176.0,Taman Anggrek,Jakarta Barat,3500000000.0,01/06/2023,25000000.0
2079,Dijual 2 unit gandeng Apartemen Mansion Jasmine Kemayoran ,3.0,147.0,Kemayoran,Jakarta Pusat,2900000000.0,20/05/2023,20000000.0
2099,Hot deal Penthouse Apartemen The Park Residences,4.0,325.0,Kelapa Gading,Jakarta Utara,4250000000.0,20/05/2023,30000000.0
2100,Apartemen Green Sedayu Semi Furnished,1.0,28.0,Cengkareng,Jakarta Barat,700000000.0,05/06/2023,5000000.0
2102,"Royale springhill, view bagus, 196m, furnish simple, multiview, selatan, private lift!",3.0,196.0,Kemayoran,Jakarta Pusat,3500000000.0,03/06/2023,25000000.0
2105,Di jual apartemen di jakarta utara,2.0,42.0,Kelapa Gading,Jakarta Utara,800000000.0,04/06/2023,5000000.0
2109,"Botanica 195m 2+1br, view city tidak terhalang",3.0,195.0,Simprug,Jakarta Selatan,8000000000.0,03/06/2023,57000000.0
2114,Condominium Taman Anggrek 2 BR Furnished Bagus,2.0,88.0,Taman Anggrek,Jakarta Barat,1450000000.0,03/06/2023,10000000.0
2120,Condominium Taman Anggrek 3 BR Furnished Bagus,3.0,146.0,Taman Anggrek,Jakarta Barat,2900000000.0,03/06/2023,20000000.0
2135,Condominium Taman Anggrek 2 BR Furnished Baru,2.0,88.0,Taman Anggrek,Jakarta Barat,2200000000.0,03/06/2023,15000000.0
2144,Dijual Condominium Taman Anggrek 3 BR ,3.0,146.0,Taman Anggrek,Jakarta Barat,2250000000.0,03/06/2023,16000000.0
2154,Apartemen Marbella Kemang Jakarta Selatan Type 1br Bagus Siap Huni Murah Kondisi Full Furnished,1.0,25.0,Kemang,Jakarta Selatan,595000000.0,30/05/2023,4000000.0
2165,Apartemen mewah terjangkau jakarta pusat Holland Village.-.,2.0,76.0,Cempaka Putih,Jakarta Pusat,1400000000.0,06/06/2023,10000000.0
2177,Apartemen Mediterania Garden Residence 2 Medit 2 Jakarta Barat 2br Fully Furnished,2.0,42.0,Tanjung Duren,Jakarta Barat,1000000000.0,13/05/2023,7000000.0
2190,"Dijual Apartemen Casa Grande Residence 1br, Furnished Bagus",1.0,50.0,Cassablanca,Jakarta Selatan,1500000000.0,07/05/2023,10000000.0
2219,"Scbd View, Bagus 4+1 Bdr Pakubuwono Signature",4.0,385.0,Pakubuwono,Jakarta Selatan,21000000000.0,17/05/2023,150000000.0
2235,"Good Deal, 4 Bdr + Study Room Pakubuwono Signature , Grab It Fast",4.0,385.0,Pakubuwono,Jakarta Selatan,20000000000.0,17/05/2023,143000000.0
2252,Apartement Kalibata Green Palace 3br Raffless Semifurnish ,3.0,45.0,Kalibata,Jakarta Selatan,775000000.0,17/05/2023,5000000.0
2270,"Kondo Taman Anggrek,The best very view,KT 3+1,harga bersahabat.Siapa yg cepat . Apartemen Taman Anggrek 3 Kamar Tidur Furnished Butuh Renovasi",3.0,146.0,Taman Anggrek,Jakarta Barat,2550000000.0,01/06/2023,18000000.0
2289,"Kondo TA,88m,FF luxury and hommy Apartemen Taman Anggrek 2 Kamar Tidur Bagus Furnished",2.0,88.0,Taman Anggrek,Jakarta Barat,1600000000.0,01/06/2023,11000000.0
2309,"Senopati suites 1 luxurious apartment, hot best price!!!",2.0,161.0,Senopati,Jakarta Selatan,6500000000.0,16/02/2023,46000000.0
2310,HARUS TERJUAL 2BR APARTEMEN ROYALE SPRINGHILL KEMAYORAN ,2.0,119.0,Kemayoran,Jakarta Pusat,2000000000.0,30/05/2023,14000000.0
2312,Over Kredit TRANSPARK Cibubur 225 JT Cicilan 5JT 12th Flat,1.0,23.0,Cibubur,Jakarta Timur,225000000.0,08/05/2023,1000000.0
2315,Apart.Taman Anggrek Cantik 2KT- FF bagus,2.0,88.0,Taman Anggrek,Jakarta Barat,2100000000.0,01/06/2023,15000000.0
2319,HARUS TERJUAL Apartemen Springhill Terrace Kemayoran type Studio ,1.0,32.0,Kemayoran,Jakarta Pusat,575000000.0,20/05/2023,4000000.0
2324,"Kondo Taman Anggrek-146m,KT 3+1,elegant,luxury,hommy Apartemen Taman Anggrek 3 Kamar Tidur Bagus Furnished",3.0,146.0,Taman Anggrek,Jakarta Barat,2900000000.0,02/06/2023,20000000.0
2330,Di Jual Termurah Di Pik 2 Apartemen Tokyo Riverside Studio,1.0,21.0,Pantai Indah Kapuk,Jakarta Utara,240000000.0,27/05/2023,1000000.0
2337,Di Termurah Murah Apartemen Tokyo Riverside Pik 2,2.0,36.0,Pantai Indah Kapuk,Jakarta Utara,4350000.0,27/05/2023,40000.0
2345,The Summit Kelapa Gading Tipe Loft Harga Butuh Uang ,2.0,151.0,Kelapa Gading,Jakarta Utara,3000000000.0,26/05/2023,21000000.0
2354,Izzara Apartement 3 Kamar Tidur Furnished Bagus,3.0,176.0,Cilandak,Jakarta Selatan,4500000000.0,31/05/2023,32000000.0
2364,Apartemen Permata Gandaria Tipe 4 Bedroom Fully Renovasi Fully Furnished,4.0,245.0,Kebayoran Baru,Jakarta Selatan,4600000000.0,29/05/2023,32000000.0
2375,Murah Apartemen Kemang Village Tipe 2 Bedroom Siap Huni,2.0,94.0,Kemang,Jakarta Selatan,2200000000.0,29/05/2023,15000000.0
2387,"3 Kamar Bagus, Full Renov, FF, Bersih, Terawat Kondominium Taman Anggrek",3.0,146.0,Tanjung Duren,Jakarta Barat,2750000000.0,20/05/2023,19000000.0
2400,Dijual cepat studio semifurnish taman anggrek residences,1.0,26.0,Taman Anggrek,Jakarta Barat,700000000.0,20/05/2023,5000000.0
2414,"Apartemen View Laut di Muara Karang, Pluit",3.0,83.0,Muara Karang,Jakarta Utara,1050000000.0,25/05/2023,7000000.0
2429,Studio @Menteng park Tower Sapphire ,1.0,33.0,Menteng,Jakarta Pusat,1300000000.0,21/05/2023,9000000.0
2445,Taman Anggrek Residence 2br Full Furnished Lantai Tinggi,1.0,44.0,Taman Anggrek,Jakarta Barat,1350000000.0,15/05/2023,9000000.0
2462,"CTA/Azalea- 135m2, KT 3+1+ private lift ,very best unit ,price,lantai rendah dan view Apartemen Taman Anggrek Residences 3 Kamar Tidur Bagus Furnished",3.0,135.0,Taman Anggrek,Jakarta Barat,4350000000.0,12/05/2023,31000000.0
2480,Apt Westmark Tanjung Duren 2 bedrooms corner full furnished bagus,2.0,50.0,S Parman,Jakarta Barat,1400000000.0,26/05/2023,10000000.0
2499,Gold Coast Apartment Sea View 2 Bedroom PIK,2.0,62.0,Pantai Indah Kapuk,Jakarta Utara,1970000000.0,19/05/2023,14000000.0
2519,HARUS TERJUAL APARTEMEN ROYALE SPRINGHILL KEMAYORAN 5 BEDROOM,5.0,384.0,Kemayoran,Jakarta Pusat,5300000000.0,22/05/2023,37000000.0
2520,Apartemen kalibata city 2 kamar tidur tower ebony lantai 10 ,2.0,35.0,Kalibata,Jakarta Selatan,470000000.0,03/06/2023,3000000.0
2522,"Apartment Connect Mall Kokas 3 BR 117m2 di Casa Grande Jaksel Sudah Sertifikat, Apartment",3.0,117.0,Cassablanca,Jakarta Selatan,2850000000.0,16/05/2023,20000000.0
2525,"Kondo Taman Anggrek, 88m2, 2+1 Kamar Tidur",2.0,88.0,Tanjung Duren Selatan,Jakarta Barat,1620000000.0,10/05/2023,11000000.0
2529,cepat....Apt Bumimas ...South Tower....3 BR... Dkt stasiun MRT.... Nego langsung Deal...,3.0,140.0,Terogong,Jakarta Selatan,1950000000.0,12/05/2023,13000000.0
2534,Dijual Apartemen Tokyo Riverside Pik2 !! Termurah Se PIK2 ,2.0,36.0,Pantai Indah Kapuk,Jakarta Utara,440000000.0,14/04/2023,3000000.0
2540,Apartement 57 Promenade 3 BR 183m Private Lift Waterfront View,3.0,183.0,Kebon Melati,Jakarta Pusat,11000000000.0,31/05/2023,78000000.0
2547,"Apartment Lokasi Prestise Unit Langka 4 BR 273sqm Full Golf Course View, Private Lift di Senayan Residence, Apartment",4.0,273.0,Patal Senayan,Jakarta Selatan,14500000000.0,12/05/2023,103000000.0
2555,Apartment Kempinski Private Residence 2 kamar dengan balkon,2.0,157.0,Thamrin,Jakarta Pusat,6000000000.0,23/05/2023,42000000.0
2564,Residence 8 Senopati 2 Bedroom Luas 133 Furnished Lantai Tengah,2.0,133.0,Senopati,Jakarta Selatan,5600000000.0,15/05/2023,40000000.0
2574,"TA Res CTB lt.belasan,99m,KT 2+1,KM3+1, best view city Apartemen Taman Anggrek Residences 3 Kamar Tidur Bagus Furnished",2.0,99.0,Taman Anggrek,Jakarta Barat,3550000000.0,01/06/2023,25000000.0
2585,"District 8 Senopati Apartment, 4 Bedroom 228 M2, Furnished",4.0,228.0,Senopati,Jakarta Selatan,15000000000.0,30/05/2023,107000000.0
2597,"Kondo TA-146m,KT 3+1,brandnew, FF good dan lapang.",3.0,146.0,Taman Anggrek,Jakarta Barat,3100000000.0,01/06/2023,22000000.0
2610,Verde Two Fully Furnished Tower Terraverde 2 bedrooms,2.0,177.0,Kuningan,Jakarta Selatan,10600000000.0,26/05/2023,75000000.0
2624,"Apart.TA 146m,KT 3+1 ,standard.",3.0,146.0,Taman Anggrek,Jakarta Barat,2350000000.0,01/06/2023,16000000.0
2639,The Green Pramuka Apartement Studio 2 BR Furnished Kosong Bagus,2.0,33.0,Cempaka Putih,Jakarta Pusat,260000000.0,25/05/2023,1000000.0
2655,Condominium TA Residence MURAH !!! Dapatkan sekarang sebelum di ambil orang,3.0,135.0,Taman Anggrek,Jakarta Barat,4200000000.0,05/06/2023,30000000.0
2672,HARUS TERJUAL Penthouse Apartment Royale Springhill Kemayoran,3.0,361.0,Kemayoran,Jakarta Pusat,5500000000.0,26/05/2023,39000000.0
2690,HARUS TERJUAL Apartment Royale Springhill Kemayoran 3 BR view golf ,3.0,196.0,Kemayoran,Jakarta Pusat,4000000000.0,30/05/2023,28000000.0
2709,HARUS TERJUAL PENTHOUSE Apartemen Royale Springhill Kemayoran,3.0,432.0,Kemayoran,Jakarta Pusat,7800000000.0,29/05/2023,55000000.0
2729,DIJUAL Rugi Apartemen Royale Springhill Kemayoran 2 Bedroom,2.0,165.0,Kemayoran,Jakarta Pusat,2600000000.0,30/05/2023,18000000.0
2730,"Kondo TA very best view,88m,KT 2+1,pencahayaan sangat bagus",2.0,88.0,Taman Anggrek,Jakarta Barat,1450000000.0,01/06/2023,10000000.0
2732,Di Jual Apartemen Taman Anggrek 3Bed Furnished Bagus Banget ,3.0,146.0,Taman Anggrek,Jakarta Barat,2900000000.0,06/06/2023,20000000.0
2735,"Kondo Taman Anggrek murah, 146m,KT 3+1 ,KM 2+1",3.0,146.0,Taman Anggrek,Jakarta Barat,2250000000.0,01/06/2023,16000000.0
2739,Apartemen Central Park Residence Jakarta Barat 2br Fully Furnished,2.0,82.0,Central Park,Jakarta Barat,3000000000.0,01/06/2023,21000000.0
2744,Fully Furnished Apartemen 57 Promenade Thamrin Tipe 3 BR Harga Murah,3.0,182.0,Thamrin,Jakarta Pusat,12500000000.0,02/06/2023,89000000.0
2750,Dijual Townhouse Apartemen Puri Mansion Furnish Harga Termurah,4.0,142.0,Puri Mansion,Jakarta Barat,4500000000.0,05/06/2023,32000000.0
2757,Dijual Apartemen Bassura City Full Furnished Sudah Sertifikat,2.0,34.0,Cipinang,Jakarta Timur,595000000.0,04/06/2023,4000000.0
2765,Apartemen Mewah Terjangkau Jakarta Pusat Apartemen Holland Village'.,2.0,91.0,Sudirman,Jakarta Selatan,1700000000.0,06/06/2023,12000000.0
2774,Apartemen mewah terjangkau jakarta utara Holland Village.',2.0,93.0,Kelapa Gading,Jakarta Utara,1700000000.0,06/06/2023,12000000.0
2784,Jual Apartement Thamrin Residence Furnished ,2.0,65.0,Thamrin,Jakarta Pusat,1650000000.0,25/05/2023,11000000.0
2807,"Apartemen Mediterania 2 Unfrunish 2 Bed View Pool Lantai Rendah, Jakarta Barat",2.0,42.0,Central Park,Jakarta Barat,900000000.0,26/05/2023,6000000.0
2820,"MURAH..!!! APARTEMEN DAAN MOGOT CITY, HOEK, CANTIK, FULL FURNISH",3.0,80.0,Kalideres,Jakarta Barat,1800000000.0,19/05/2023,12000000.0
2834,Apartement Casa Grande 2 BR Tower Chianti Furnished Jakarta,2.0,76.0,Tebet,Jakarta Selatan,2750000000.0,12/05/2023,19000000.0
2849,Gandaria Heights Apartment Furnished And Best View Lt 19,3.0,117.0,Gandaria,Jakarta Selatan,4099999999.9999995,16/05/2023,29000000.0
2865,Apartment Casablanca 2 BR View Pool Furnished South Jakarta,2.0,127.0,Tebet,Jakarta Selatan,2700000000.0,12/05/2023,19000000.0
2882,Di Apartement Semi Furnished Di One Park Residence. Ian,3.0,138.0,Ampera,Jakarta Selatan,3600000000.0,16/05/2023,25000000.0
2900,"Apartment Connect Mall 2 BR Private Lift Balkon Sangat Terawat di Casa Grande Residence Kokas, Apartment Jakarta Selatan",2.0,110.0,Cassablanca,Jakarta Selatan,3500000000.0,12/05/2023,25000000.0
2919,Apartemen Gold Coast Termurah 2br Seaview,2.0,62.0,Pantai Indah Kapuk,Jakarta Utara,1700000000.0,31/05/2023,12000000.0
2939,"Apartemen 57 Promenade, Jakarta",2.0,115.0,Tanah Abang,Jakarta Pusat,7500000000.0,08/05/2023,53000000.0
2940,Apartement Ciputra Word 2 di Kuningan Jakarta Furnished Bagus,2.0,78.0,Kuningan,Jakarta Selatan,2900000000.0,07/05/2023,20000000.0
2942,Apartment Palazzo Grand Palace lt. 8 Kemayoran 4 Kamar Bagus Murah,3.0,82.0,Kemayoran,Jakarta Pusat,850000000.0,29/05/2023,6000000.0
2945,Apartemen Kemang Mansion Tipe 2 Kamar Tidur Full Furnished,2.0,146.0,Kemang,Jakarta Selatan,3700000000.0,29/05/2023,26000000.0
2949,Apartemen The Mansion 2 BR Full Furnish,2.0,51.0,Kemayoran,Jakarta Pusat,1200000000.0,23/05/2023,8000000.0
2954,"Kondo Taman Anggrek, 88m2, 2+1 Kamar tidur",2.0,88.0,Tanjung Duren Selatan,Jakarta Barat,1650000000.0,29/05/2023,11000000.0
2960,Apartemen Regatta 3br London Pantai Mutiara,3.0,149.0,Pantai Mutiara,Jakarta Utara,4500000000.0,13/05/2023,32000000.0
2967,Dijamin Paling Murah 3 BR 163m2 Private Lift Avalon View Taman Tidak Kelihatan Kuburan di Casa Grande Kokas,3.0,168.0,Cassablanca,Jakarta Selatan,4400000000.0,12/05/2023,31000000.0
2975,Apartemen Lokasi Prime Kondisi Baru Bagus,3.0,111.0,Harmoni,Jakarta Pusat,1400000000.0,05/06/2023,10000000.0
2984,The Mansion Kemayoran Bougenville Gloria Lantai 30 An,2.0,60.0,Kemayoran,Jakarta Pusat,900000000.0,10/05/2023,6000000.0
2994,"Studio Apartment Taman Anggrek Residence, Fully Furnished Sangat Bagus",1.0,26.0,Tanjung Duren,Jakarta Barat,900000000.0,22/05/2023,6000000.0
3005,Apartemen Mediterania Gajah Mada Residence Jakarta Barat 1br Unfurnished,1.0,28.0,Gajah Mada,Jakarta Pusat,350000000.0,08/05/2023,2000000.0
3017,The Mansion At Kemang 3 Bedroom Luas 233m Harga Nego Sampai Deal,3.0,233.0,Kemang,Jakarta Selatan,5500000000.0,15/05/2023,39000000.0
3030,"Paling Murah Apartement Cassa Grande Montana Type 08,3+1 Br .",3.0,117.0,Cassablanca,Jakarta Selatan,2650000000.0,24/05/2023,18000000.0
3044,Dijual Apartemen Empyreal 2bedroom Size 70 Sqm Semifurnished,2.0,70.0,Kuningan,Jakarta Selatan,1500000000.0,30/05/2023,10000000.0
3059,"Butuh Cepat Apartemen Pondok Indah Residence Tower Maya, 80m2, Fully Furnish",1.0,80.0,Pondok Indah,Jakarta Selatan,3850000000.0,10/05/2023,27000000.0
3075,"TAR STF lt.20an,38m,KT1,view swimpool,bagus elegant Apartemen Taman Anggrek Residences Bagus Semi Furnished",1.0,38.0,Taman Anggrek,Jakarta Barat,1150000000.0,01/06/2023,8000000.0
3092,"*Unit sudut* Kondo TA,88m,Etnik interior and classy Apartemen 2 Kamar Tidur Taman Anggrek Bagus Sekali Furnished",2.0,88.0,Taman Anggrek,Jakarta Barat,1720000000.0,01/06/2023,12000000.0
3110,Dijual apartemen greenlake sunter northern park.,1.0,42.0,Sunter,Jakarta Utara,365000000.0,03/06/2023,2000000.0
3129,Apartemen Ciputra World 2 Kuningan Jakarta 2br Baru Semifurnished,2.0,78.0,Kuningan,Jakarta Selatan,2700000000.0,10/05/2023,19000000.0
3149,FOUR SEASONS APARTMENT Setiabudi 3 kamar,3.0,192.0,Setiabudi,Jakarta Selatan,8000000000.0,31/05/2023,57000000.0
3150,APARTEMEN CALLIA PULOMAS JAKARTA TIMUR,1.0,43.0,Pulomas,Jakarta Timur,800000000.0,29/05/2023,5000000.0
3152,"Kondomium Taman Anggrek, 88M2, 2 Kamar Tidur",2.0,88.0,Tanjung Duren Selatan,Jakarta Barat,1600000000.0,29/05/2023,11000000.0
3155,Apartemen Green Pramuka City Furnished Bagus,1.0,21.0,Cempaka Putih,Jakarta Pusat,260000000.0,10/05/2023,1000000.0
3159,"Apartemen Ciputra World 2 di Kuningan, Jakarta Selatan Furnished",2.0,78.0,Kuningan,Jakarta Selatan,2800000000.0,10/05/2023,20000000.0
3164,Apartemen Skygarden setiabudi residence,3.0,135.0,Setiabudi,Jakarta Selatan,5500000000.0,11/05/2023,39000000.0
3170,HARUS TERJUAL Apartment Royale Springhill Kemayoran 3 BEDROOM,3.0,196.0,Kemayoran,Jakarta Pusat,2750000000.0,20/05/2023,19000000.0
3177,"Apartement Casa Grande Residence 2br, Furnished Bagus Lantai Rendah Jual Rugi",2.0,76.0,Cassablanca,Jakarta Selatan,2900000000.0,02/06/2023,20000000.0
3185,Apartemen Puri Orchard Jakarta Barat 1br Semi Furnished,1.0,35.0,Rawa Buaya,Jakarta Barat,575000000.0,31/05/2023,4000000.0
3194,Apartemen Connect Mall Kokas Casagrande Residence,1.0,50.0,Cassablanca,Jakarta Selatan,1550000000.0,05/06/2023,11000000.0
3204,"Apart.TA Kondo- 88m, KT 2+1, elegant,hommy dan luxury Apartemen Taman Anggrek 2 Kamar Tidur Baru Furnished",2.0,88.0,Taman Anggrek,Jakarta Barat,1950000000.0,31/05/2023,13000000.0
3215,Di Jual Apartemen Taman Anggrek 2 Bed BrandNew Furnished ,2.0,88.0,Taman Anggrek,Jakarta Barat,2200000000.0,31/05/2023,15000000.0
3240,"Apartemen The Mansion Bella Vista 2 Br, Murah, Bu, Full Furnish, View Golf",2.0,70.0,Kemayoran,Jakarta Pusat,1350000000.0,26/05/2023,9000000.0
3254,Apartement Belmont Residance Tower Everest Full Furnish,1.0,22.0,Kembangan,Jakarta Barat,320000000.0,26/05/2023,2000000.0
3269,Jual Murah Apartemen Tokyo Riverside Pik 2 Type Studio,1.0,21.0,Pantai Indah Kapuk,Jakarta Utara,230000000.0,25/05/2023,1000000.0
3285,"Apartemen Ancol Mansion Jakarta Utara 1br Fully Furnished, High Floor",1.0,66.0,Ancol,Jakarta Utara,1000000000.0,17/05/2023,7000000.0
3302,Murah Apartemen Botanica 2BR Bagus Furnished View Pool,2.0,157.0,Simprug,Jakarta Selatan,6000000000.0,22/05/2023,42000000.0
3320,Apartment 1 Park Residences 2 BR Furnished,2.0,94.0,Gandaria,Jakarta Selatan,2350000000.0,17/05/2023,16000000.0
3339,Hot Deal Apartemen Aerium 2BR [Pet Friendly],2.0,99.0,Permata Buana,Jakarta Barat,2900000000.0,15/05/2023,20000000.0
3359,Promo Spesial 2br 35m2 Green Bay Pluit Greenbay Furnished Lengkap,2.0,35.0,Pluit,Jakarta Utara,435000000.0,11/05/2023,3000000.0
3360,Spesial Kpa Bank Studio 21m2 Green Bay Pluit Greenbay Furnished,1.0,21.0,Pluit,Jakarta Utara,320000000.0,11/05/2023,2000000.0
3362,Apartemen 2+1 Kamar Tidur Semi Furnished di The Mansion Kemayoran,2.0,146.0,Kemayoran,Jakarta Pusat,2800000000.0,30/05/2023,20000000.0
3365,Apartement 2br Ciputra World 2 Kuningan Jakarta Selatan Unfurnish,2.0,78.0,Kuningan,Jakarta Selatan,4000000000.0,10/05/2023,28000000.0
3369,Apartemen Kintamani Hunian Gaya Bali di Kebayoran Baru Dekat Scbd,3.0,140.0,Kebayoran Baru,Jakarta Selatan,2500000000.0,30/05/2023,17000000.0
3374,Apartemen Bagus The Mansion Kemayoran 2BR Siap Huni,2.0,52.0,Kemayoran,Jakarta Pusat,1250000000.0,30/05/2023,8000000.0
3380,Dijual Cepat Apartment 3br Puri Imperium ,3.0,130.0,Setiabudi,Jakarta Selatan,2650000000.0,10/05/2023,18000000.0
3387,"Dijamin Paling Murah 2 BR Unfurnished di Casa Grande Phase 2 Connect Ke Mall Kokas, Apartment Sudah Sertifikat",2.0,76.0,Cassablanca,Jakarta Selatan,2750000000.0,12/05/2023,19000000.0
3395,Apartemen Moi Gading Resort Residence 2 BR Semi Furnished Bagus Di Kelapa Gading,2.0,103.0,Kelapa Gading,Jakarta Utara,1550000000.0,10/05/2023,11000000.0
3404,"Cepat Apartemen Central Park Residence 1bed Furnish , Jakarta Barat",1.0,44.0,Central Park,Jakarta Barat,1300000000.0,10/05/2023,9000000.0
3414,Apartemen di Jakarta Selatan Taman Rasuna Kuningan 1br Lb.57m2..,1.0,57.0,Kuningan,Jakarta Selatan,825000000.0,29/05/2023,5000000.0
3425,Apartemen 18th Residence Taman Rasuna Semi Furnished,2.0,74.0,Kuningan,Jakarta Selatan,1150000000.0,11/05/2023,8000000.0
3437,"Kondo TA 88m,KT 2+1,lantai rendah,sangat effisien tidak perlu menunggu lift dan seperti rumah landed. Apartemen Taman Anggrek 2 Kamar Tidur Butuh Renovasi Furnished",2.0,88.0,Taman Anggrek,Jakarta Barat,1400000000.0,01/06/2023,10000000.0
3450,"Kondo TA 88M,KT 2+1,good investmen,peluang menarik,siapa yg cepat. Apartemen Taman Anggrek 2 Kamar Tidur Butuh Renovasi , Furnished",2.0,88.0,Taman Anggrek,Jakarta Barat,1250000000.0,01/06/2023,8000000.0
3464,Apartemen Saint Moritz uk 218m2,4.0,218.0,Puri Indah,Jakarta Barat,5500000000.0,15/05/2023,39000000.0
